category_id,category_name,category_code,category_link,subcategory_id,subcategory_name,subcategory_code,subcategory_link
3,有声书,youshengshu,/youshengshu/,3776,文学,wenxue,/youshengshu/wenxue/
3,有声书,youshengshu,/youshengshu/,3772,生活,shenghuo,/youshengshu/shenghuo/
3,有声书,youshengshu,/youshengshu/,3773,教材,jiaocai,/youshengshu/jiaocai/
3,有声书,youshengshu,/youshengshu/,3774,经典,jingdian,/youshengshu/jingdian/
3,有声书,youshengshu,/youshengshu/,3775,童书,tongshu,/youshengshu/tongshu/
3,有声书,youshengshu,/youshengshu/,3473,成长,lizhi,/youshengshu/lizhi/
3,有声书,youshengshu,/youshengshu/,3777,社科,sheke,/youshengshu/sheke/
3,有声书,youshengshu,/youshengshu/,3474,商业,shangye,/youshengshu/shangye/
3,有声书,youshengshu,/youshengshu/,3763,外文原版,yingwenyuanban,/youshengshu/yingwenyuanban/
3,有声书,youshengshu,/youshengshu/,4467,期刊杂志,qikanzazhi,/youshengshu/qikanzazhi/
3,有声书,youshengshu,/youshengshu/,6660231,言情,reci231,/youshengshu/reci231/
3,有声书,youshengshu,/youshengshu/,6660232,悬疑,reci232,/youshengshu/reci232/
3,有声书,youshengshu,/youshengshu/,6660235,都市,reci235,/youshengshu/reci235/
3,有声书,youshengshu,/youshengshu/,6660233,幻想,reci233,/youshengshu/reci233/
3,有声书,youshengshu,/youshengshu/,6660238,武侠,reci238,/youshengshu/reci238/
3,有声书,youshengshu,/youshengshu/,6660234,历史,reci234,/youshengshu/reci234/
3,有声书,youshengshu,/youshengshu/,6660346,女生最爱,reci346,/youshengshu/reci346/
3,有声书,youshengshu,/youshengshu/,6660348,男生最爱,reci348,/youshengshu/reci348/
3,有声书,youshengshu,/youshengshu/,6660022,阅文集团,reci22,/youshengshu/reci22/
3,有声书,youshengshu,/youshengshu/,6660023,读客图书,reci23,/youshengshu/reci23/
3,有声书,youshengshu,/youshengshu/,6660024,果麦文化,reci24,/youshengshu/reci24/
3,有声书,youshengshu,/youshengshu/,6660646,中信书院,reci646,/youshengshu/reci646/
3,有声书,youshengshu,/youshengshu/,6660026,博集新媒,reci26,/youshengshu/reci26/
3,有声书,youshengshu,/youshengshu/,6660394,磨铁阅读,reci394,/youshengshu/reci394/
3,有声书,youshengshu,/youshengshu/,6660419,蓝狮子,reci419,/youshengshu/reci419/
3,有声书,youshengshu,/youshengshu/,6660650,华章图书,reci650,/youshengshu/reci650/
3,有声书,youshengshu,/youshengshu/,6661051,大剧必听榜,reci1051,/youshengshu/reci1051/
3,有声书,youshengshu,/youshengshu/,6661055,会员有声小说,reci1055,/youshengshu/reci1055/
3,有声书,youshengshu,/youshengshu/,6661069,爆更小说,reci1069,/youshengshu/reci1069/
3,有声书,youshengshu,/youshengshu/,6661157,文学名著,reci1157,/youshengshu/reci1157/
3,有声书,youshengshu,/youshengshu/,6661158,历史专区,reci1158,/youshengshu/reci1158/
3,有声书,youshengshu,/youshengshu/,6661159,国学经典,reci1159,/youshengshu/reci1159/
3,有声书,youshengshu,/youshengshu/,6661173,小说,reci1173,/youshengshu/reci1173/
3,有声书,youshengshu,/youshengshu/,6661192,言情女生,reci1192,/youshengshu/reci1192/
3,有声书,youshengshu,/youshengshu/,6661194,都市重生,reci1194,/youshengshu/reci1194/
3,有声书,youshengshu,/youshengshu/,6661193,悬疑推理,reci1193,/youshengshu/reci1193/
3,有声书,youshengshu,/youshengshu/,6661195,历史纵横,reci1195,/youshengshu/reci1195/
3,有声书,youshengshu,/youshengshu/,6661196,仙侠幻想,reci1196,/youshengshu/reci1196/
3,有声书,youshengshu,/youshengshu/,6661264,王牌强档,reci1264,/youshengshu/reci1264/
3,有声书,youshengshu,/youshengshu/,6661351,有声漫,reci1351,/youshengshu/reci1351/
3,有声书,youshengshu,/youshengshu/,6661359,出版小说,reci1359,/youshengshu/reci1359/
3,有声书,youshengshu,/youshengshu/,6661370,历史经典,reci1370,/youshengshu/reci1370/
3,有声书,youshengshu,/youshengshu/,6661449,宅家听书指南,reci1449,/youshengshu/reci1449/
3,有声书,youshengshu,/youshengshu/,6661470,可听可看,reci1470,/youshengshu/reci1470/
3,有声书,youshengshu,/youshengshu/,6661475,看小说,reci1475,/youshengshu/reci1475/
3,有声书,youshengshu,/youshengshu/,6661477,新品限免,reci1477,/youshengshu/reci1477/
3,有声书,youshengshu,/youshengshu/,6661518,会员上新,reci1518,/youshengshu/reci1518/
3,有声书,youshengshu,/youshengshu/,6661519,上门女婿,reci1519,/youshengshu/reci1519/
3,有声书,youshengshu,/youshengshu/,6661521,大家都在听,reci1521,/youshengshu/reci1521/
3,有声书,youshengshu,/youshengshu/,6661529,大家都在追,reci1529,/youshengshu/reci1529/
3,有声书,youshengshu,/youshengshu/,6661530,豪门恋情,reci1530,/youshengshu/reci1530/
3,有声书,youshengshu,/youshengshu/,6661531,古风言情,reci1531,/youshengshu/reci1531/
3,有声书,youshengshu,/youshengshu/,6661532,宫闱宅斗,reci1532,/youshengshu/reci1532/
3,有声书,youshengshu,/youshengshu/,6661533,免费精选,reci1533,/youshengshu/reci1533/
3,有声书,youshengshu,/youshengshu/,6661692,传记,reci1692,/youshengshu/reci1692/
3,有声书,youshengshu,/youshengshu/,6661693,畅销书-限时免费,reci1693,/youshengshu/reci1693/
3,有声书,youshengshu,/youshengshu/,6661697,三体科幻,reci1697,/youshengshu/reci1697/
3,有声书,youshengshu,/youshengshu/,6661698,重磅新品,reci1698,/youshengshu/reci1698/
3,有声书,youshengshu,/youshengshu/,6661722,热门小说,reci1722,/youshengshu/reci1722/
2,音乐,yinyue,/yinyue/,137,流行,liuxing,/yinyue/liuxing/
2,音乐,yinyue,/yinyue/,143,摇滚,yaogun,/yinyue/yaogun/
2,音乐,yinyue,/yinyue/,139,民谣,minyao,/yinyue/minyao/
2,音乐,yinyue,/yinyue/,145,轻音乐,qingyinyue,/yinyue/qingyinyue/
2,音乐,yinyue,/yinyue/,1748,古风,gufeng,/yinyue/gufeng/
2,音乐,yinyue,/yinyue/,138,爵士,jueshi,/yinyue/jueshi/
2,音乐,yinyue,/yinyue/,2674,蓝调,landiao,/yinyue/landiao/
2,音乐,yinyue,/yinyue/,564,乡村,xiangcun,/yinyue/xiangcun/
2,音乐,yinyue,/yinyue/,142,古典,gudian,/yinyue/gudian/
2,音乐,yinyue,/yinyue/,1470,R&B,r,/yinyue/r/
2,音乐,yinyue,/yinyue/,2673,嘻哈,xiha,/yinyue/xiha/
2,音乐,yinyue,/yinyue/,842,电音,dianyin,/yinyue/dianyin/
2,音乐,yinyue,/yinyue/,843,后摇,houyao,/yinyue/houyao/
2,音乐,yinyue,/yinyue/,1750,新世纪,xinshiji,/yinyue/xinshiji/
2,音乐,yinyue,/yinyue/,1747,民乐,minyue,/yinyue/minyue/
2,音乐,yinyue,/yinyue/,1752,声乐,shengyue,/yinyue/shengyue/
2,音乐,yinyue,/yinyue/,4251,拉丁,lading,/yinyue/lading/
2,音乐,yinyue,/yinyue/,4252,金属,jinshu,/yinyue/jinshu/
2,音乐,yinyue,/yinyue/,4253,布鲁斯,bulusi,/yinyue/bulusi/
2,音乐,yinyue,/yinyue/,4254,独立,duli,/yinyue/duli/
2,音乐,yinyue,/yinyue/,4255,灵魂,linghun,/yinyue/linghun/
2,音乐,yinyue,/yinyue/,4256,雷鬼,leigui,/yinyue/leigui/
2,音乐,yinyue,/yinyue/,4257,动漫,anime,/yinyue/anime/
2,音乐,yinyue,/yinyue/,4258,影视原声,yingshiyuansheng,/yinyue/yingshiyuansheng/
2,音乐,yinyue,/yinyue/,4259,朋克,punk,/yinyue/punk/
2,音乐,yinyue,/yinyue/,4260,舞台,wutai,/yinyue/wutai/
2,音乐,yinyue,/yinyue/,4261,儿歌,erge,/yinyue/erge/
2,音乐,yinyue,/yinyue/,1749,实验音乐,shiyanyinyue,/yinyue/shiyanyinyue/
2,音乐,yinyue,/yinyue/,3045,喜剧,xiju,/yinyue/xiju/
2,音乐,yinyue,/yinyue/,4055,其它,qita,/yinyue/qita/
2,音乐,yinyue,/yinyue/,4906,养生,yangsheng,/yinyue/yangsheng/
2,音乐,yinyue,/yinyue/,4907,红歌,hongge,/yinyue/hongge/
2,音乐,yinyue,/yinyue/,4908,戏曲,xiqu,/yinyue/xiqu/
2,音乐,yinyue,/yinyue/,6660322,催眠,reci322,/yinyue/reci322/
2,音乐,yinyue,/yinyue/,6660001,新歌,reci1,/yinyue/reci1/
2,音乐,yinyue,/yinyue/,6660327,经典老歌,reci327,/yinyue/reci327/
2,音乐,yinyue,/yinyue/,6660125,翻唱,reci125,/yinyue/reci125/
2,音乐,yinyue,/yinyue/,6660310,纯音乐,reci310,/yinyue/reci310/
2,音乐,yinyue,/yinyue/,6660117,怀旧,reci117,/yinyue/reci117/
2,音乐,yinyue,/yinyue/,6660121,影视,reci121,/yinyue/reci121/
2,音乐,yinyue,/yinyue/,6660507,欧美,reci507,/yinyue/reci507/
2,音乐,yinyue,/yinyue/,6660506,日韩,reci506,/yinyue/reci506/
2,音乐,yinyue,/yinyue/,6660320,创作达人,reci320,/yinyue/reci320/
2,音乐,yinyue,/yinyue/,6660309,明星电台,reci309,/yinyue/reci309/
12,相声评书,xiangsheng,/xiangsheng/,20,相声,xiangsheng,/xiangsheng/xiangsheng/
12,相声评书,xiangsheng,/xiangsheng/,21,评书,pingshu,/xiangsheng/pingshu/
12,相声评书,xiangsheng,/xiangsheng/,22,小品,xiaopin,/xiangsheng/xiaopin/
12,相声评书,xiangsheng,/xiangsheng/,1641,鼓曲,guqu,/xiangsheng/guqu/
12,相声评书,xiangsheng,/xiangsheng/,6660556,郭德纲,reci556,/xiangsheng/reci556/
12,相声评书,xiangsheng,/xiangsheng/,6660411,单田芳,reci411,/xiangsheng/reci411/
12,相声评书,xiangsheng,/xiangsheng/,6661087,德云社,reci1087,/xiangsheng/reci1087/
12,相声评书,xiangsheng,/xiangsheng/,6661088,青曲社,reci1088,/xiangsheng/reci1088/
12,相声评书,xiangsheng,/xiangsheng/,6660030,热门相声,reci30,/xiangsheng/reci30/
12,相声评书,xiangsheng,/xiangsheng/,6660549,单口相声,reci549,/xiangsheng/reci549/
12,相声评书,xiangsheng,/xiangsheng/,6660035,名家评书,reci35,/xiangsheng/reci35/
12,相声评书,xiangsheng,/xiangsheng/,6660420,新锐笑将,reci420,/xiangsheng/reci420/
12,相声评书,xiangsheng,/xiangsheng/,6661478,岳云鹏,reci1478,/xiangsheng/reci1478/
12,相声评书,xiangsheng,/xiangsheng/,6660560,相声江湖,reci560,/xiangsheng/reci560/
12,相声评书,xiangsheng,/xiangsheng/,6660561,青曲茶馆,reci561,/xiangsheng/reci561/
12,相声评书,xiangsheng,/xiangsheng/,6660582,刘兰芳,reci582,/xiangsheng/reci582/
12,相声评书,xiangsheng,/xiangsheng/,6661028,评书连播,reci1028,/xiangsheng/reci1028/
12,相声评书,xiangsheng,/xiangsheng/,6661091,精品相声集,reci1091,/xiangsheng/reci1091/
12,相声评书,xiangsheng,/xiangsheng/,6661125,王玥波,reci1125,/xiangsheng/reci1125/
12,相声评书,xiangsheng,/xiangsheng/,6661127,郭鹤鸣,reci1127,/xiangsheng/reci1127/
12,相声评书,xiangsheng,/xiangsheng/,6661128,武启深,reci1128,/xiangsheng/reci1128/
12,相声评书,xiangsheng,/xiangsheng/,6661129,武宗亮,reci1129,/xiangsheng/reci1129/
12,相声评书,xiangsheng,/xiangsheng/,6661130,郑思杰,reci1130,/xiangsheng/reci1130/
12,相声评书,xiangsheng,/xiangsheng/,6661132,评书精选,reci1132,/xiangsheng/reci1132/
12,相声评书,xiangsheng,/xiangsheng/,6661153,张准,reci1153,/xiangsheng/reci1153/
12,相声评书,xiangsheng,/xiangsheng/,6661155,雍正剑侠图,reci1155,/xiangsheng/reci1155/
48,段子,duanzi,/duanzi/,6660656,脱口秀,reci656,/duanzi/reci656/
48,段子,duanzi,/duanzi/,6661029,下班解乏,reci1029,/duanzi/reci1029/
48,段子,duanzi,/duanzi/,6660654,说奇葩事,reci654,/duanzi/reci654/
48,段子,duanzi,/duanzi/,6661030,无聊必听,reci1030,/duanzi/reci1030/
48,段子,duanzi,/duanzi/,6660652,段子,reci652,/duanzi/reci652/
48,段子,duanzi,/duanzi/,6660653,笑话,reci653,/duanzi/reci653/
48,段子,duanzi,/duanzi/,6660655,搞笑方言,reci655,/duanzi/reci655/
10,情感生活,qinggan,/qinggan/,937,情感,qinggan,/qinggan/qinggan/
10,情感生活,qinggan,/qinggan/,7,故事,gushi,/qinggan/gushi/
10,情感生活,qinggan,/qinggan/,216,美文,meiwen,/qinggan/meiwen/
10,情感生活,qinggan,/qinggan/,1482,女性,nvxing,/qinggan/nvxing/
10,情感生活,qinggan,/qinggan/,217,夜话,yehua,/qinggan/yehua/
10,情感生活,qinggan,/qinggan/,215,心理,xinli,/qinggan/xinli/
10,情感生活,qinggan,/qinggan/,221,婚姻,hunyin,/qinggan/hunyin/
10,情感生活,qinggan,/qinggan/,222,星座,xingzuo,/qinggan/xingzuo/
10,情感生活,qinggan,/qinggan/,6660046,睡前,reci46,/qinggan/reci46/
10,情感生活,qinggan,/qinggan/,6660045,恋爱,reci45,/qinggan/reci45/
4,娱乐,yule,/yule/,775,搞笑,gaoxiao,/yule/gaoxiao/
4,娱乐,yule,/yule/,4303,吐槽,tucao,/yule/tucao/
4,娱乐,yule,/yule/,4304,内涵,neihan,/yule/neihan/
4,娱乐,yule,/yule/,4305,恶搞,egao,/yule/egao/
4,娱乐,yule,/yule/,4306,热辣,rela,/yule/rela/
4,娱乐,yule,/yule/,4307,灵异,lingyi,/yule/lingyi/
4,娱乐,yule,/yule/,4308,涨姿势,zhangzishi,/yule/zhangzishi/
4,娱乐,yule,/yule/,4309,真性情,zhenxingqing,/yule/zhenxingqing/
4,娱乐,yule,/yule/,4310,正能量,zhengnengliang,/yule/zhengnengliang/
4,娱乐,yule,/yule/,4733,纪实,jishi,/yule/jishi/
4,娱乐,yule,/yule/,6660508,搞笑段子,reci508,/yule/reci508/
4,娱乐,yule,/yule/,6660421,奇闻怪谈,reci421,/yule/reci421/
4,娱乐,yule,/yule/,6660135,八卦,reci135,/yule/reci135/
4,娱乐,yule,/yule/,6660656,脱口秀,reci656,/yule/reci656/
4,娱乐,yule,/yule/,6660136,明星粉丝,reci136,/yule/reci136/
4,娱乐,yule,/yule/,6660133,综艺,reci133,/yule/reci133/
4,娱乐,yule,/yule/,6661377,刑侦探案,reci1377,/yule/reci1377/
23,影视,yingshi,/yingshi/,424,原声,yuansheng,/yingshi/yuansheng/
23,影视,yingshi,/yingshi/,425,评论,pinglun,/yingshi/pinglun/
23,影视,yingshi,/yingshi/,422,观影指南,guanyingzhinan,/yingshi/guanyingzhinan/
23,影视,yingshi,/yingshi/,1605,配音,peiyin,/yingshi/peiyin/
23,影视,yingshi,/yingshi/,384,音乐,yinyue,/yingshi/yinyue/
23,影视,yingshi,/yingshi/,1060,明星,mingxing,/yingshi/mingxing/
23,影视,yingshi,/yingshi/,6661390,必听影单,reci1390,/yingshi/reci1390/
23,影视,yingshi,/yingshi/,6660072,细说好剧,reci72,/yingshi/reci72/
23,影视,yingshi,/yingshi/,6660071,原声记忆,reci71,/yingshi/reci71/
23,影视,yingshi,/yingshi/,6661536,X分钟听电影,reci1536,/yingshi/reci1536/
6,儿童,ertong,/ertong/,2932,儿童文学,ertongwenxue,/ertong/ertongwenxue/
6,儿童,ertong,/ertong/,2933,科普百科,kepubaike,/ertong/kepubaike/
6,儿童,ertong,/ertong/,2934,少儿音乐,shaoeryinyue,/ertong/shaoeryinyue/
6,儿童,ertong,/ertong/,2935,少儿影视,shaoeryingshi,/ertong/shaoeryingshi/
6,儿童,ertong,/ertong/,2936,少儿英语,xueqianyingyu,/ertong/xueqianyingyu/
6,儿童,ertong,/ertong/,2937,学科教育,xuekejiaoyu,/ertong/xuekejiaoyu/
6,儿童,ertong,/ertong/,2938,少儿国学,shaoerguoxue,/ertong/shaoerguoxue/
6,儿童,ertong,/ertong/,2939,儿童教育,ertongjiaoyu,/ertong/ertongjiaoyu/
6,儿童,ertong,/ertong/,2940,健康,jiankang,/ertong/jiankang/
6,儿童,ertong,/ertong/,2941,父母教育,fumujiaoyu,/ertong/fumujiaoyu/
6,儿童,ertong,/ertong/,2958,少儿艺术,shaoeryishu,/ertong/shaoeryishu/
6,儿童,ertong,/ertong/,6660155,故事,reci155,/ertong/reci155/
6,儿童,ertong,/ertong/,6660337,儿歌,reci337,/ertong/reci337/
6,儿童,ertong,/ertong/,6660336,动画,reci336,/ertong/reci336/
6,儿童,ertong,/ertong/,6660151,科普,reci151,/ertong/reci151/
6,儿童,ertong,/ertong/,6660569,名著,reci569,/ertong/reci569/
6,儿童,ertong,/ertong/,6660152,国学,reci152,/ertong/reci152/
6,儿童,ertong,/ertong/,6660567,绘本,reci567,/ertong/reci567/
6,儿童,ertong,/ertong/,6660154,家教,reci154,/ertong/reci154/
6,儿童,ertong,/ertong/,6660149,母婴,reci149,/ertong/reci149/
6,儿童,ertong,/ertong/,6660771,艺术,reci771,/ertong/reci771/
6,儿童,ertong,/ertong/,6660153,教材,reci153,/ertong/reci153/
6,儿童,ertong,/ertong/,6660555,哄睡,reci555,/ertong/reci555/
9,历史,lishi,/lishi/,3784,正史,zhengshi,/lishi/zhengshi/
9,历史,lishi,/lishi/,1122,野史,yeshi,/lishi/yeshi/
9,历史,lishi,/lishi/,865,军事,junshi,/lishi/junshi/
9,历史,lishi,/lishi/,1112,战争,zhanzheng,/lishi/zhanzheng/
9,历史,lishi,/lishi/,1491,名人,mingren,/lishi/mingren/
9,历史,lishi,/lishi/,1495,纪实,jishi,/lishi/jishi/
9,历史,lishi,/lishi/,1647,传记,zhuanji,/lishi/zhuanji/
9,历史,lishi,/lishi/,7,故事,gushi,/lishi/gushi/
9,历史,lishi,/lishi/,2778,名师,mingshi,/lishi/mingshi/
9,历史,lishi,/lishi/,6660085,百家讲坛,reci85,/lishi/reci85/
9,历史,lishi,/lishi/,6660086,中国史,reci86,/lishi/reci86/
9,历史,lishi,/lishi/,6660091,世界史,reci91,/lishi/reci91/
9,历史,lishi,/lishi/,6660089,名人传,reci89,/lishi/reci89/
9,历史,lishi,/lishi/,6660087,侃野史,reci87,/lishi/reci87/
9,历史,lishi,/lishi/,6660268,春秋战国,reci268,/lishi/reci268/
9,历史,lishi,/lishi/,6660269,秦汉,reci269,/lishi/reci269/
9,历史,lishi,/lishi/,6660270,三国,reci270,/lishi/reci270/
9,历史,lishi,/lishi/,6660271,魏晋,reci271,/lishi/reci271/
9,历史,lishi,/lishi/,6660272,隋唐,reci272,/lishi/reci272/
9,历史,lishi,/lishi/,6660273,宋元,reci273,/lishi/reci273/
9,历史,lishi,/lishi/,6660274,明清,reci274,/lishi/reci274/
9,历史,lishi,/lishi/,6660275,民国,reci275,/lishi/reci275/
9,历史,lishi,/lishi/,6661270,战争史,reci1270,/lishi/reci1270/
9,历史,lishi,/lishi/,6661268,断代史,reci1268,/lishi/reci1268/
8,商业财经,shangye,/shangye/,887,商界,shangjie,/shangye/shangjie/
8,商业财经,shangye,/shangye/,358,理财,licai,/shangye/licai/
