bvid,bullet_content,bullet_entry,bullet_time,bullet_crawler_time
BV1HB4y1375U,他预判了我的预判,65.74100,2022-09-14 20:05:02,2022-09-16 20:41:47
BV1HB4y1375U,高毛,122.20200,2022-09-14 20:00:00,2022-09-16 20:41:47
BV1HB4y1375U,天然的东西大多情况更不健康,82.10500,2022-09-14 19:28:07,2022-09-16 20:41:47
BV1HB4y1375U,《我一勺三花淡奶》,87.95900,2022-09-14 16:31:20,2022-09-16 20:41:47
BV1HB4y1375U,味精不是海藻提炼的吗,62.76200,2022-09-14 16:13:45,2022-09-16 20:41:47
BV1HB4y1375U,M!S!G!,57.47900,2022-09-14 15:20:15,2022-09-16 20:41:47
BV1HB4y1375U,说味精不好的是卖鸡精的,107.91700,2022-09-14 13:47:24,2022-09-16 20:41:47
BV1HB4y1375U,老板：直接捅还是走流程？,37.36200,2022-09-14 12:32:45,2022-09-16 20:41:47
BV1HB4y1375U,偏见是卖鸡精的人营销的,80.98800,2022-09-14 12:17:24,2022-09-16 20:41:47
BV1HB4y1375U,不是怕工业品生产的不合规吗ಥ_ಥ,87.30600,2022-09-14 10:31:48,2022-09-16 20:41:47
BV1HB4y1375U,中国食品报不是官方！不是官方！,2.61900,2022-09-14 09:16:42,2022-09-16 20:41:47
BV1HB4y1375U,红碗牌yyds,66.15900,2022-09-14 07:48:45,2022-09-16 20:41:47
BV1HB4y1375U,“味精不好”是卖“鸡精”的说的。“碳酸不好”是卖“果汁”的说的。,79.66000,2022-09-14 02:13:14,2022-09-16 20:41:47
BV1HB4y1375U,我一勺三花淡奶！,89.81900,2022-09-14 02:07:18,2022-09-16 20:41:47
BV1HB4y1375U,难什么？修桥补路不难？,134.25900,2022-09-14 02:03:52,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈,39.45900,2022-09-14 01:28:28,2022-09-16 20:41:47
BV1HB4y1375U,香菇过敏，味精必备,95.74800,2022-09-14 00:39:10,2022-09-16 20:41:47
BV1HB4y1375U,9月13日了，你说的第一期呢,162.69500,2022-09-13 23:54:15,2022-09-16 20:41:47
BV1HB4y1375U,Fuiyo,73.06200,2022-09-13 23:53:59,2022-09-16 20:41:47
BV1HB4y1375U,潮汕纯牛肉丸yyds,154.43800,2022-09-13 23:32:32,2022-09-16 20:41:47
BV1HB4y1375U,hangz,19.09900,2022-09-13 22:43:58,2022-09-16 20:41:47
BV1HB4y1375U,童子尿蛋,119.91100,2022-09-13 22:41:16,2022-09-16 20:41:47
BV1HB4y1375U,好像蛋越小营养越高,110.96400,2022-09-13 22:25:53,2022-09-16 20:41:47
BV1HB4y1375U,押韵了,26.81600,2022-09-13 22:13:07,2022-09-16 20:41:47
BV1HB4y1375U,很多是玉米做的,60.97900,2022-09-13 21:50:27,2022-09-16 20:41:47
BV1HB4y1375U,鲁菜又被冒犯,101.87000,2022-09-13 21:30:54,2022-09-16 20:41:47
BV1HB4y1375U,鹅…买不起,9.45900,2022-09-13 21:29:23,2022-09-16 20:41:47
BV1HB4y1375U,介个世界还有好银吗？,6.77900,2022-09-13 21:26:49,2022-09-16 20:41:47
BV1HB4y1375U,一下子想到燕窝,120.29100,2022-09-13 21:24:24,2022-09-16 20:41:47
BV1HB4y1375U,味精一般还有用海带做,56.81600,2022-09-13 21:20:30,2022-09-16 20:41:47
BV1HB4y1375U,不难，罚多点就行了,138.52400,2022-09-13 20:34:40,2022-09-16 20:41:47
BV1HB4y1375U,张总,89.37900,2022-09-13 19:52:24,2022-09-16 20:41:47
BV1HB4y1375U,莲花牌味精,91.94400,2022-09-13 19:09:08,2022-09-16 20:41:47
BV1HB4y1375U,因为他有副产品,75.53900,2022-09-13 18:54:41,2022-09-16 20:41:47
BV1HB4y1375U,什么是“天然”,84.02200,2022-09-13 18:47:42,2022-09-16 20:41:47
BV1HB4y1375U,因为民以食为天嘛，我们这些普劳大众最容易追求的也就吃了,49.68900,2022-09-13 18:29:09,2022-09-16 20:41:47
BV1HB4y1375U,三花淡奶,88.15100,2022-09-13 17:34:47,2022-09-16 20:41:47
BV1HB4y1375U,因为诋毁味精可以让鸡精卖的更好,75.38000,2022-09-13 17:22:12,2022-09-16 20:41:47
BV1HB4y1375U,鹅蛋很好吃捏,112.18300,2022-09-13 17:18:39,2022-09-16 20:41:47
BV1HB4y1375U,味精哪时候推鸡精的时候被黑了,83.80500,2022-09-13 16:38:31,2022-09-16 20:41:47
BV1HB4y1375U,张总好,12.34100,2022-09-13 15:07:56,2022-09-16 20:41:47
BV1HB4y1375U,所以更新呢？,175.97600,2022-09-13 14:55:12,2022-09-16 20:41:47
BV1HB4y1375U,no MSG？！so weak so weak～,48.18100,2022-09-13 14:21:55,2022-09-16 20:41:47
BV1HB4y1375U,也不想想街边牛排几块钱,9.73900,2022-09-13 13:29:52,2022-09-16 20:41:47
BV1HB4y1375U,牛油果,120.90400,2022-09-13 13:09:22,2022-09-16 20:41:47
BV1HB4y1375U,这是鱼籽丸，味道还行,149.44200,2022-09-13 12:56:36,2022-09-16 20:41:47
BV1HB4y1375U,鹅蛋口感比鸡蛋好,116.58200,2022-09-13 12:55:46,2022-09-16 20:41:47
BV1HB4y1375U,我们这是海带,58.82200,2022-09-13 12:54:35,2022-09-16 20:41:47
BV1HB4y1375U,我以为是海带做的,60.25900,2022-09-13 12:32:40,2022-09-16 20:41:47
BV1HB4y1375U,茅台,116.86500,2022-09-13 12:31:11,2022-09-16 20:41:47
BV1HB4y1375U,你是故意找茬是不是,43.97900,2022-09-13 12:07:05,2022-09-16 20:41:47
BV1HB4y1375U,化学料理,82.37900,2022-09-13 11:54:39,2022-09-16 20:41:47
BV1HB4y1375U,你是真的瓦！我们老家西瓜长大了还没熟。直接打药第二天没错第二天就熟了！,23.84800,2022-09-13 11:32:48,2022-09-16 20:41:47
BV1HB4y1375U,处罚标准指酸菜厂直接存钱，查完直接扣费就行,148.40100,2022-09-13 11:00:19,2022-09-16 20:41:47
BV1HB4y1375U,吃多了口干,76.29900,2022-09-13 10:58:20,2022-09-16 20:41:47
BV1HB4y1375U,地三鲜,59.66600,2022-09-13 10:44:49,2022-09-16 20:41:47
BV1HB4y1375U,潮汕人全去打肉丸也打不了这么多,144.69400,2022-09-13 07:07:56,2022-09-16 20:41:47
BV1HB4y1375U,鹅蛋那种真吃不惯，煮不熟的感觉,119.73900,2022-09-13 03:10:37,2022-09-16 20:41:47
BV1HB4y1375U,餐厅也没多少不是合成的,153.87900,2022-09-13 03:07:08,2022-09-16 20:41:47
BV1HB4y1375U,50一斤的，太便宜了，我村里的都65一斤了,156.27900,2022-09-13 01:39:03,2022-09-16 20:41:47
BV1HB4y1375U,Msg,70.23100,2022-09-13 01:32:48,2022-09-16 20:41:47
BV1HB4y1375U,三花淡奶（误）,83.68700,2022-09-13 01:05:44,2022-09-16 20:41:47
BV1HB4y1375U,因为鸡精厂商的宣传,73.06700,2022-09-13 00:32:03,2022-09-16 20:41:47
BV1HB4y1375U,带台式可以吗？,7.69900,2022-09-13 00:30:04,2022-09-16 20:41:47
BV1HB4y1375U,老板：你是故意找茬是吧，你要不要吧？,38.85900,2022-09-13 00:29:57,2022-09-16 20:41:47
BV1HB4y1375U,生瓜蛋子,21.89900,2022-09-13 00:29:22,2022-09-16 20:41:47
BV1HB4y1375U,不是海带做的吗，我记得不是太清楚,65.84900,2022-09-12 23:36:23,2022-09-16 20:41:47
BV1HB4y1375U,星巴克,116.39400,2022-09-12 23:24:17,2022-09-16 20:41:47
BV1HB4y1375U,只因蛋（纠正,92.71900,2022-09-12 22:29:53,2022-09-16 20:41:47
BV1HB4y1375U,路边20块钱牛排你还想吃啥肉，合成肉合格就没事,59.74400,2022-09-12 21:34:35,2022-09-16 20:41:47
BV1HB4y1375U,你有本事给椰子打色素啊(猖狂,36.15600,2022-09-12 21:32:03,2022-09-16 20:41:47
BV1HB4y1375U,二是补肾,95.49900,2022-09-12 21:31:35,2022-09-16 20:41:47
BV1HB4y1375U,听说吃多了掉头发……本来就没多少吓得我不敢用多,73.53900,2022-09-12 21:06:46,2022-09-16 20:41:47
BV1HB4y1375U,又是骗人,93.37700,2022-09-12 20:31:27,2022-09-16 20:41:47
BV1HB4y1375U,别人说什么就是什么，被骗了呗,69.31200,2022-09-12 20:30:53,2022-09-16 20:41:47
BV1HB4y1375U,没有笔记本，台式的行不行？,8.11100,2022-09-12 19:51:23,2022-09-16 20:41:47
BV1HB4y1375U,牛油果,117.64600,2022-09-12 19:49:50,2022-09-16 20:41:47
BV1HB4y1375U,人也是海克斯是吧,21.45600,2022-09-12 19:44:04,2022-09-16 20:41:47
BV1HB4y1375U,你要不要吧,36.71900,2022-09-12 19:30:56,2022-09-16 20:41:47
BV1HB4y1375U,我用台式机可以吗,16.94800,2022-09-12 19:15:12,2022-09-16 20:41:47
BV1HB4y1375U,你是官方号吗?,21.74600,2022-09-12 19:02:55,2022-09-16 20:41:47
BV1HB4y1375U,海克斯科技是吧？,7.86600,2022-09-12 18:34:01,2022-09-16 20:41:47
BV1HB4y1375U,好的，张总,63.86800,2022-09-12 18:22:22,2022-09-16 20:41:47
BV1HB4y1375U,多打几个眼儿,23.47900,2022-09-12 18:22:18,2022-09-16 20:41:47
BV1HB4y1375U,大可不必对味精恐惧，少许没问题,80.79000,2022-09-12 17:44:29,2022-09-16 20:41:47
BV1HB4y1375U,你们科技不够小贩技术高,50.46500,2022-09-12 17:40:09,2022-09-16 20:41:47
BV1HB4y1375U,植脂末呢,85.37600,2022-09-12 17:34:56,2022-09-16 20:41:47
BV1HB4y1375U,自己卖预制菜,42.63100,2022-09-12 17:34:13,2022-09-16 20:41:47
BV1HB4y1375U,张总,126.64500,2022-09-12 17:03:51,2022-09-16 20:41:47
BV1HB4y1375U,西瓜不能,17.11900,2022-09-12 16:45:34,2022-09-16 20:41:47
BV1HB4y1375U,萨莉亚的牛排,144.21900,2022-09-12 16:41:42,2022-09-16 20:41:47
BV1HB4y1375U,潮州这边纯肉75一斤给大家参考,161.15400,2022-09-12 16:34:16,2022-09-16 20:41:47
BV1HB4y1375U,你tm劈我瓜是吧,36.71900,2022-09-12 16:06:39,2022-09-16 20:41:47
BV1HB4y1375U,俗称吃饱了骂厨子,73.69900,2022-09-12 15:34:46,2022-09-16 20:41:47
BV1HB4y1375U,翻译一下，能吃但是懂得都懂,162.81900,2022-09-12 15:30:55,2022-09-16 20:41:47
BV1HB4y1375U,大雁不就约等于鹅？那就是鹅蛋？,113.89000,2022-09-12 14:48:44,2022-09-16 20:41:47
BV1HB4y1375U,那快别吃盐了，酱油也别吃了，所有调味品都别吃了,84.01400,2022-09-12 14:37:26,2022-09-16 20:41:47
BV1HB4y1375U,最初据说是根据海带发现的谷氨酸钠的鲜味，但是现在提取不会用的海带成本也太高了,75.76200,2022-09-12 14:35:48,2022-09-16 20:41:47
BV1HB4y1375U,你还活着啊海克斯,1.65300,2022-09-12 14:29:43,2022-09-16 20:41:47
BV1HB4y1375U,合成的又咋了，照吃不误,29.10700,2022-09-12 14:17:50,2022-09-16 20:41:47
BV1HB4y1375U,20块钱的西瓜值得吗？,40.59300,2022-09-12 14:16:39,2022-09-16 20:41:47
BV1HB4y1375U,我一勺三花淡奶,87.21900,2022-09-12 13:32:50,2022-09-16 20:41:47
BV1HB4y1375U,三鹿？,134.17800,2022-09-12 13:16:19,2022-09-16 20:41:47
BV1HB4y1375U,正宗潮汕牛肉丸是几十块一斤？58一斤拿好好,149.37500,2022-09-12 13:12:49,2022-09-16 20:41:47
BV1HB4y1375U,很好吃,110.95900,2022-09-12 13:08:26,2022-09-16 20:41:47
BV1HB4y1375U,西瓜才几个钱？还打色素,56.78700,2022-09-12 12:53:22,2022-09-16 20:41:47
BV1HB4y1375U,因为外国诋毁,86.14200,2022-09-12 12:41:26,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈  文化，大雁蛋，一口气爬五楼吗,121.23000,2022-09-12 12:27:55,2022-09-16 20:41:47
BV1HB4y1375U,44,8.97800,2022-09-12 11:58:28,2022-09-16 20:41:47
BV1HB4y1375U,感谢张总！！！,175.88000,2022-09-12 11:36:51,2022-09-16 20:41:47
BV1HB4y1375U,西瓜不能打。,15.22100,2022-09-12 10:58:07,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗,51.43500,2022-09-12 10:52:53,2022-09-16 20:41:47
BV1HB4y1375U,三是补肾和美容养颜,94.91800,2022-09-12 10:22:53,2022-09-16 20:41:47
BV1HB4y1375U,快成熟时，在瓜蒂上打针,38.25900,2022-09-12 09:54:42,2022-09-16 20:41:47
BV1HB4y1375U,你甜蜜批我瓜是吧,34.42300,2022-09-12 09:43:48,2022-09-16 20:41:47
BV1HB4y1375U,中国人只骗中国人,81.99900,2022-09-12 09:33:37,2022-09-16 20:41:47
BV1HB4y1375U,谁那么累注射啊，直接上催红素打催熟药解决,27.23000,2022-09-12 09:31:02,2022-09-16 20:41:47
BV1HB4y1375U,自己买牛肉然后找师傅加工，加工费每斤7元,155.81100,2022-09-12 09:28:33,2022-09-16 20:41:47
BV1HB4y1375U,现在主要的问题是贵的也不一定是真的,1.42900,2022-09-12 09:17:21,2022-09-16 20:41:47
BV1HB4y1375U,成本都不超过一个西瓜,29.17900,2022-09-12 07:06:25,2022-09-16 20:41:47
BV1HB4y1375U,我一勺三花淡奶,87.29900,2022-09-12 05:37:48,2022-09-16 20:41:47
BV1HB4y1375U,听说天热味精吃多掉头发,76.40300,2022-09-12 04:31:37,2022-09-16 20:41:47
BV1HB4y1375U,cutting edge,16.06800,2022-09-12 04:24:05,2022-09-16 20:41:47
BV1HB4y1375U,所以这家伙天天急赤白脸的进行“辟谣”,20.13900,2022-09-12 03:46:48,2022-09-16 20:41:47
BV1HB4y1375U,得了吧，没有中餐师傅反对味精，都是上了年纪的老百姓不用味精,91.43100,2022-09-12 03:25:22,2022-09-16 20:41:47
BV1HB4y1375U,这个街边牛排我看过一二十一份 你觉得可能是原切吗,12.17900,2022-09-12 02:51:35,2022-09-16 20:41:47
BV1HB4y1375U,十几年的经典谣言了,2.73000,2022-09-12 02:35:54,2022-09-16 20:41:47
BV1HB4y1375U,《预制菜》,42.34400,2022-09-12 01:46:54,2022-09-16 20:41:47
BV1HB4y1375U,这可不兴问啊,37.88000,2022-09-12 00:28:48,2022-09-16 20:41:47
BV1HB4y1375U,张总好,5.07900,2022-09-12 00:22:15,2022-09-16 20:41:47
BV1HB4y1375U,最爱搞文化营销应该是日本吧……,121.93900,2022-09-12 00:07:04,2022-09-16 20:41:47
BV1HB4y1375U,那个尼玛离谱,1.50200,2022-09-11 23:44:21,2022-09-16 20:41:47
BV1HB4y1375U,已经在很多有白汤的视频下面看见三花淡奶的评论了,91.09600,2022-09-11 23:31:00,2022-09-16 20:41:47
BV1HB4y1375U,味精和鸡精成分差不多,64.20200,2022-09-11 23:16:13,2022-09-16 20:41:47
BV1HB4y1375U,你这个就是破问题。西瓜打色素的可能性不高，但是牛排。至少有60%的几率。,0.36500,2022-09-11 23:15:16,2022-09-16 20:41:47
BV1HB4y1375U,现在的鸡精就是味精加强版,46.67200,2022-09-11 23:12:30,2022-09-16 20:41:47
BV1HB4y1375U,揭阳的80左右一斤,164.36600,2022-09-11 22:57:18,2022-09-16 20:41:47
BV1HB4y1375U,找茬是吧要不要吧,38.63900,2022-09-11 22:51:49,2022-09-16 20:41:47
BV1HB4y1375U,绝逼是鸡精厂商传的,112.35100,2022-09-11 22:45:33,2022-09-16 20:41:47
BV1HB4y1375U,懂了 这就是为什么我讨厌蘑菇和相亲的原因吗 ,58.97900,2022-09-11 22:42:57,2022-09-16 20:41:47
BV1HB4y1375U,直接教我怎么做吧，万一我穿越了呢,63.37900,2022-09-11 22:37:36,2022-09-16 20:41:47
BV1HB4y1375U,火锅店里的肉是不是合成肉？,21.56700,2022-09-11 22:27:44,2022-09-16 20:41:47
BV1HB4y1375U,生 蚝,99.88300,2022-09-11 22:26:14,2022-09-16 20:41:47
BV1HB4y1375U,现在人真不差这点营养,113.41700,2022-09-11 22:20:09,2022-09-16 20:41:47
BV1HB4y1375U,几十亿斤,153.11800,2022-09-11 22:12:33,2022-09-16 20:41:47
BV1HB4y1375U,msg，good good,46.86500,2022-09-11 21:43:43,2022-09-16 20:41:47
BV1HB4y1375U,卧槽，坑,178.05200,2022-09-11 21:39:08,2022-09-16 20:41:47
BV1HB4y1375U,还真是 加三花淡奶汤格外白,90.57900,2022-09-11 21:27:19,2022-09-16 20:41:47
BV1HB4y1375U,瓜摊老板：这要有色素，我自己吃了它，满意了吧,38.65900,2022-09-11 21:23:53,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈太明白了,118.57400,2022-09-11 21:19:19,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈哈,86.56500,2022-09-11 21:18:43,2022-09-16 20:41:47
BV1HB4y1375U,在我第一次吃到潮汕牛丸之前一直不理解为什么有人会喜欢吃火锅丸子,159.60500,2022-09-11 21:15:50,2022-09-16 20:41:47
BV1HB4y1375U,蛇毒也是蛋白质,43.78200,2022-09-11 21:15:22,2022-09-16 20:41:47
BV1HB4y1375U,好好好好好好好,65.30500,2022-09-11 21:04:25,2022-09-16 20:41:47
BV1HB4y1375U,MSG！！！！！！！,45.15900,2022-09-11 21:03:41,2022-09-16 20:41:47
BV1HB4y1375U,我收入低我就吃几块一斤的咋啦,165.99800,2022-09-11 20:40:46,2022-09-16 20:41:47
BV1HB4y1375U,吃多了，钠离子摄入过量，确实对身体不好,80.35000,2022-09-11 20:40:13,2022-09-16 20:41:47
BV1HB4y1375U,陈师傅熬两个小时汤释放的谷氨酸钠没有一勺多,91.43900,2022-09-11 20:28:08,2022-09-16 20:41:47
BV1HB4y1375U,提示，这不是国家官方,7.93900,2022-09-11 20:21:07,2022-09-16 20:41:47
BV1HB4y1375U,爱是不是，那么个价，你还要啥自行车,8.72300,2022-09-11 20:17:49,2022-09-16 20:41:47
BV1HB4y1375U,自从我妈说吃多了掉头发，家里再也没有吃过味精了,74.67900,2022-09-11 20:16:38,2022-09-16 20:41:47
BV1HB4y1375U,调理牛排,8.05700,2022-09-11 20:11:33,2022-09-16 20:41:47
BV1HB4y1375U,因为鸡精,72.09900,2022-09-11 20:01:59,2022-09-16 20:41:47
BV1HB4y1375U,茅台,119.81900,2022-09-11 19:45:21,2022-09-16 20:41:47
BV1HB4y1375U,这种牛排煎蛋意面这个铁板的百分之百合成牛肉不用问为什么我最餐饮的你说我为什么知道,8.37900,2022-09-11 19:43:33,2022-09-16 20:41:47
BV1HB4y1375U,胶水粘可还行，我在日本吃的也是吗,172.73900,2022-09-11 19:19:20,2022-09-16 20:41:47
BV1HB4y1375U,有兴趣，张总！！！！,66.29900,2022-09-11 18:54:58,2022-09-16 20:41:47
BV1HB4y1375U,味精多少少，唔怕比人叼,84.53900,2022-09-11 18:51:12,2022-09-16 20:41:47
BV1HB4y1375U,海克斯科技怎么说,82.66300,2022-09-11 18:49:58,2022-09-16 20:41:47
BV1HB4y1375U,可恶都两天了还不更新,172.19100,2022-09-11 18:46:38,2022-09-16 20:41:47
BV1HB4y1375U,讲毒性不讲剂量的典型。味精,94.25900,2022-09-11 18:23:34,2022-09-16 20:41:47
BV1HB4y1375U,我记得鹅蛋还是啥蛋白非常弹，蛋黄腥气没法吃,112.89800,2022-09-11 18:19:53,2022-09-16 20:41:47
BV1HB4y1375U,名字带精字所以偏见,76.83900,2022-09-11 18:18:19,2022-09-16 20:41:47
BV1HB4y1375U,西方鸡精的竞争,81.88300,2022-09-11 18:09:25,2022-09-16 20:41:47
BV1HB4y1375U,群众里面有坏人啊！,91.05900,2022-09-11 18:08:38,2022-09-16 20:41:47
BV1HB4y1375U,我寻思海肠粉大多数人也吃不起啊,82.78100,2022-09-11 18:06:35,2022-09-16 20:41:47
BV1HB4y1375U,只要大家不吃饭了，就解决了（滑稽）,137.85900,2022-09-11 18:00:49,2022-09-16 20:41:47
BV1HB4y1375U,又不影响健康，好吃就行，真要讲究起来，吃饭都要胆战心惊,172.87000,2022-09-11 17:58:58,2022-09-16 20:41:47
BV1HB4y1375U,很好，没有向带节奏的人屈服，硬刚,157.67000,2022-09-11 17:57:56,2022-09-16 20:41:47
BV1HB4y1375U,一分钱一分货,152.43300,2022-09-11 17:57:52,2022-09-16 20:41:47
BV1HB4y1375U,谷氨酸浓度和大脑有相关性，不建议过量,85.12000,2022-09-11 17:19:10,2022-09-16 20:41:47
BV1HB4y1375U,三花淡奶风评被害,108.24300,2022-09-11 17:10:52,2022-09-16 20:41:47
BV1HB4y1375U,原来是勾东西啊,3.14300,2022-09-11 17:06:42,2022-09-16 20:41:47
BV1HB4y1375U,msg！！！！！,62.24400,2022-09-11 16:58:54,2022-09-16 20:41:47
BV1HB4y1375U,我们喜欢用调料啊,83.27900,2022-09-11 16:57:58,2022-09-16 20:41:47
BV1HB4y1375U,哈？吃天然不是西方吗,80.21900,2022-09-11 16:57:39,2022-09-16 20:41:47
BV1HB4y1375U,那必是科技与狠活,6.62500,2022-09-11 16:46:12,2022-09-16 20:41:47
BV1HB4y1375U,自己打脸是吧，伪官方,137.91000,2022-09-11 16:36:37,2022-09-16 20:41:47
BV1HB4y1375U,牛油果,118.69900,2022-09-11 16:35:00,2022-09-16 20:41:47
BV1HB4y1375U,奇亚籽！！！吃了一口这辈子再也不想出来,115.47700,2022-09-11 16:24:48,2022-09-16 20:41:47
BV1HB4y1375U,其实鸡精和味精差不多就是一个东西,49.48000,2022-09-11 16:21:56,2022-09-16 20:41:47
BV1HB4y1375U,鲜美异常，但吃无妨,61.22300,2022-09-11 16:01:49,2022-09-16 20:41:47
BV1HB4y1375U,自己不做，但是直接买啊,162.25800,2022-09-11 15:55:54,2022-09-16 20:41:47
BV1HB4y1375U,我家汕头那边牛肉丸一斤60块钱，可以参考一下,158.57900,2022-09-11 15:49:04,2022-09-16 20:41:47
BV1HB4y1375U,陈大哥陷入了沉思,86.30400,2022-09-11 15:48:01,2022-09-16 20:41:47
BV1HB4y1375U,张总你好,101.23000,2022-09-11 15:33:46,2022-09-16 20:41:47
BV1HB4y1375U,盐你吃多了也口渴,103.56800,2022-09-11 15:33:17,2022-09-16 20:41:47
BV1HB4y1375U,我是来吃味道的，不是听你谈文化说书的,121.81900,2022-09-11 15:29:32,2022-09-16 20:41:47
BV1HB4y1375U,小肠粒不错啊,69.51300,2022-09-11 15:27:46,2022-09-16 20:41:47
BV1HB4y1375U,你是故意找茬是不是？,37.49900,2022-09-11 15:26:53,2022-09-16 20:41:47
BV1HB4y1375U,MSG！,43.40200,2022-09-11 15:23:21,2022-09-16 20:41:47
BV1HB4y1375U,食盐也是天然的？,86.17900,2022-09-11 15:14:16,2022-09-16 20:41:47
BV1HB4y1375U,三花淡奶哈哈哈哈,85.65900,2022-09-11 15:00:31,2022-09-16 20:41:47
BV1HB4y1375U,报地址我现在就出发,69.53900,2022-09-11 14:50:45,2022-09-16 20:41:47
BV1HB4y1375U,那你敢说这玩意没有吗？是个厨子都用过,91.17000,2022-09-11 14:50:34,2022-09-16 20:41:47
BV1HB4y1375U,哈哈，怎么？给自己开洗了？,83.93000,2022-09-11 14:49:51,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈,45.80800,2022-09-11 14:40:14,2022-09-16 20:41:47
BV1HB4y1375U,鸡精干的,73.12700,2022-09-11 14:29:39,2022-09-16 20:41:47
BV1HB4y1375U,穷讲究,79.13900,2022-09-11 14:25:12,2022-09-16 20:41:47
BV1HB4y1375U,因为无知,77.26600,2022-09-11 14:17:05,2022-09-16 20:41:47
BV1HB4y1375U,健康的东西吃多了也会不健康，不过，还是量的问题,68.79600,2022-09-11 14:16:50,2022-09-16 20:41:47
BV1HB4y1375U,能TM吃就行了，我穷的都差点吃树皮，我会管这个？,6.25900,2022-09-11 14:10:50,2022-09-16 20:41:47
BV1HB4y1375U,小时候妈跟我说味精是用蚯蚓做的,100.46900,2022-09-11 14:10:08,2022-09-16 20:41:47
BV1HB4y1375U,嗯，怎么不算呢？,4.44600,2022-09-11 14:09:45,2022-09-16 20:41:47
BV1HB4y1375U,？他念错音了他念错音了！！！！,64.81900,2022-09-11 14:09:30,2022-09-16 20:41:47
BV1HB4y1375U,星巴克：有被内涵到,118.89600,2022-09-11 14:04:09,2022-09-16 20:41:47
BV1HB4y1375U,你吃两个鸡蛋就比它高了,92.85900,2022-09-11 14:02:20,2022-09-16 20:41:47
BV1HB4y1375U,这不讲讲辩证发展观,73.87400,2022-09-11 13:26:35,2022-09-16 20:41:47
BV1HB4y1375U,没有，要吃自己回去加,39.07000,2022-09-11 13:23:41,2022-09-16 20:41:47
BV1HB4y1375U,海克斯牛排,144.35100,2022-09-11 13:19:18,2022-09-16 20:41:47
BV1HB4y1375U,价格高也是冷冻的，别问我怎么知道的,142.16100,2022-09-11 13:19:09,2022-09-16 20:41:47
BV1HB4y1375U,哇！想看味精厂,65.76200,2022-09-11 13:16:57,2022-09-16 20:41:47
BV1HB4y1375U,鸡精里没鸡,72.04500,2022-09-11 12:55:45,2022-09-16 20:41:47
BV1HB4y1375U,枪粉,135.81900,2022-09-11 12:46:47,2022-09-16 20:41:47
BV1HB4y1375U,我妈说他们说的我不信，别人说的我就信，我被洗脑了,74.06100,2022-09-11 12:45:18,2022-09-16 20:41:47
BV1HB4y1375U,味精鸡精两商家互相黑，把人弄得哪个都不敢吃,50.72700,2022-09-11 12:40:44,2022-09-16 20:41:47
BV1HB4y1375U,msg,52.09900,2022-09-11 12:39:14,2022-09-16 20:41:47
BV1HB4y1375U,怎么可以根据价格高低区分产品好坏呢，up不是自己打自己脸么,140.49900,2022-09-11 12:35:35,2022-09-16 20:41:47
BV1HB4y1375U,老板：那你不是来找茬的吗,38.22700,2022-09-11 12:25:27,2022-09-16 20:41:47
BV1HB4y1375U,张总你好,89.81400,2022-09-11 12:14:27,2022-09-16 20:41:47
BV1HB4y1375U,游戏行业：这个其实好办，上市前全部三审走一遍就好,127.12500,2022-09-11 12:11:47,2022-09-16 20:41:47
BV1HB4y1375U,但有的火锅丸子味道还不错，吃的只是味道嘛,153.55300,2022-09-11 12:02:44,2022-09-16 20:41:47
BV1HB4y1375U,潮汕牛肉丸至少70一斤，低于这个价格就别买了，材料不是牛肉,167.18200,2022-09-11 11:52:42,2022-09-16 20:41:47
BV1HB4y1375U,0卡！,70.43900,2022-09-11 11:52:19,2022-09-16 20:41:47
BV1HB4y1375U,海克斯牛肉,148.17900,2022-09-11 11:49:47,2022-09-16 20:41:47
BV1HB4y1375U,吃菌！,58.34200,2022-09-11 11:48:12,2022-09-16 20:41:47
BV1HB4y1375U,官方认证的你跟我说不是官方号?,3.91200,2022-09-11 11:47:53,2022-09-16 20:41:47
BV1HB4y1375U,科技肉,16.47600,2022-09-11 11:47:29,2022-09-16 20:41:47
BV1HB4y1375U,认证机构你跟我说不是官方号?,20.32800,2022-09-11 11:47:19,2022-09-16 20:41:47
BV1HB4y1375U,因为名字取错了，有个“精”字,47.05900,2022-09-11 11:47:10,2022-09-16 20:41:47
BV1HB4y1375U,用的玉米淀粉。,63.84700,2022-09-11 11:44:30,2022-09-16 20:41:47
BV1HB4y1375U,这也约等于用天然的东西做的呀,83.86500,2022-09-11 11:40:37,2022-09-16 20:41:47
BV1HB4y1375U,张总好,15.99600,2022-09-11 11:39:06,2022-09-16 20:41:47
BV1HB4y1375U,鸭肉弄的,138.02500,2022-09-11 11:38:39,2022-09-16 20:41:47
BV1HB4y1375U,最怕虚假宣传，掩人耳目,156.00300,2022-09-11 11:32:44,2022-09-16 20:41:47
BV1HB4y1375U,我老家本地西瓜几毛钱一斤，你让他打色素？,6.57400,2022-09-11 11:32:29,2022-09-16 20:41:47
